Amolika,Priceless
Ayushi,One with a long life
Pankaj,Lotus
Jotika,Light
Cross-reading ,"n.) The reading of the lines of a newspaper directly across the page, instead of down the columns, thus producing a ludicrous combination of ideas.",,,,,,
Crossroad ,n.) A road that crosses another; an obscure road intersecting or avoiding the main road.,,,,,,
Crossrow ,n.) The alphabet; -- called also Christcross-row.,,,,,,
Crossrow ,n.) A row that crosses others.,,,,,,
Crossruff ,"n.) The play in whist where partners trump each a different suit, and lead to each other for that purpose; -- called also seesaw.",,,,,,
Cross-spale ,n.) Alt. of Cross-spall,,,,,,
Cross-spall ,"n.) One of the temporary wooden braces, placed horizontally across a frame to hold it in position until the deck beams are in; a cross-pawl.",,,,,,
Cross-springer ,"n.) One of the ribs in a groined arch, springing from the corners in a diagonal direction. [See Illustr. of Groined vault.]",,,,,,
Cross-staff ,n.) An instrument formerly used at sea for taking the altitudes of celestial bodies.,,,,,,
Cross-staff ,n.) A surveyor's instrument for measuring offsets.,,,,,,
Cross-stitch ,"n.) A form of stitch, where the stitches are diagonal and in pairs, the thread of one stitch crossing that of the other.",,,,,,
Cross-stone ,"n.) See Harmotome, and Staurotide.",,,,,,
Cross-tail ,n.) A bar connecting the ends of the side rods or levers of a backaction or side-lever engine.,,,,,,
Cross-tie ,"n.) A sleeper supporting and connecting the rails, and holding them in place.",,,,,,
Cross-tining ,"n.) A mode of harrowing crosswise, or transversely to the ridges.",,,,,,
Crosstrees ,"n. pl.) Pieces of timber at a masthead, to which are attached the upper shrouds. At the head of lower masts in large vessels, they support a semicircular platform called the ""top.""",,,,,,
Cross-vaulting ,n.) Vaulting formed by the intersection of two or more simple vaults.,,,,,,
Crossway ,n.) See Crossroad.,,,,,,
Cross-week ,"n.) Rogation week, when the cross was borne in processions.",,,,,,
Crosswise ,adv.) In the form of a cross; across; transversely.,,,,,,
Crosswort ,"n.) A name given to several inconspicuous plants having leaves in whorls of four, as species of Crucianella, Valantia, etc.",,,,,,
Crotalaria ,n.) A genus of leguminous plants; rattlebox.,,,,,,
Crotaline ,"a.) Resembling, or pertaining to, the Crotalidae, or Rattlesnake family.",,,,,,
Crotalo ,n.) A Turkish musical instrument.,,,,,,
Crotalum ,n.) A kind of castanet used by the Corybantes.,,,,,,
Crotalus ,"n.) A genus of poisonous serpents, including the rattlesnakes.",,,,,,
Crotaphite ,n.) The temple or temporal fossa. Also used adjectively.,,,,,,
Crotaphitic ,n.) Pertaining to the temple; temporal.,,,,,,
Crotches ,pl. ) of Crotch,,,,,,
Crotch ,"n.) The angle formed by the parting of two legs or branches; a fork; the point where a trunk divides; as, the crotch of a tree.",,,,,,
Crotch ,"n.) A stanchion or post of wood or iron, with two arms for supporting a boom, spare yards, etc.; -- called also crane and crutch.",,,,,,
Crotched ,a.) Having a crotch; forked.,,,,,,
Crotched ,a.) Cross; peevish.,,,,,,
Crotchet ,n.) A forked support; a crotch.,,,,,,
Crotchet ,"n.) A time note, with a stem, having one fourth the value of a semibreve, one half that of a minim, and twice that of a quaver; a quarter note.",,,,,,
Crotchet ,"n.) An indentation in the glacis of the covered way, at a point where a traverse is placed.",,,,,,
Crotchet ,"n.) The arrangement of a body of troops, either forward or rearward, so as to form a line nearly perpendicular to the general line of battle.",,,,,,
Crotchet ,n.) A bracket. See Bracket.,,,,,,
Crotchet ,"n.) An instrument of a hooked form, used in certain cases in the extraction of a fetus.",,,,,,
Crotchet ,n.) A perverse fancy; a whim which takes possession of the mind; a conceit.,,,,,,
Crotchet ,v. i.) To play music in measured time.,,,,,,
Crotcheted ,a.) Marked or measured by crotchets; having musical notation.,,,,,,
Crotchetiness ,"n.) The state or character of being crotchety, or whimsical.",,,,,,
Crotchety ,"a.) Given to crotchets; subject to whims; as, a crotchety man.",,,,,,
Croton ,n.) A genus of euphorbiaceous plants belonging to tropical countries.,,,,,,
Croton bug ,") A small, active, winged species of cockroach ","Ectobia Germanica), the water bug. It is common aboard ships, and in houses in cities, esp. in those with hot-water pipes.",,,,,
Crotonic ,"a.) Of or pertaining to, or derived from, a plant of the genus Croton, or from croton oil.",,,,,,
Crotonine ,"n.) A supposed alkaloid obtained from croton oil by boiling it with water and magnesia, since found to be merely a magnesia soap of the oil.",,,,,,
Crotonylene ,"n.) A colorless, volatile, pungent liquid, C4H6, produced artificially, and regarded as an unsaturated hydrocarbon of the acetylene series, and analogous to crotonic acid.",,,,,,
Crottles ,n. pl.) A name given to various lichens gathered for dyeing.,,,,,,
Crouched ,imp. & p. p.) of Crouch,,,,,,
Crouching ,p. pr. & vb. n.) of Crouch,,,,,,
Crouch ,"v. i.) To bend down; to stoop low; to lie close to the ground with the logs bent, as an animal when waiting for prey, or in fear.",,,,,,
Crouch ,v. i.) To bend servilely; to stoop meanly; to fawn; to cringe.,,,,,,
Crouch ,v. t.) To sign with the cross; to bless.,,,,,,
Crouch ,"v. t.) To bend, or cause to bend, as in humility or fear.",,,,,,
Crouched ,a.) Marked with the sign of the cross.,,,,,,
Croud ,"n.) See Crowd, a violin.",,,,,,
Crouke ,n.) A crock; a jar.,,,,,,
Croup ,"n.) The hinder part or buttocks of certain quadrupeds, especially of a horse; hence, the place behind the saddle.",,,,,,
Croup ,"n.) An inflammatory affection of the larynx or trachea, accompanied by a hoarse, ringing cough and stridulous, difficult breathing; esp., such an affection when associated with the development of a false membrane in the air passages ","also called membranous croup). See False croup, under False, and Diphtheria.",,,,,
Croupade ,n.) A leap in which the horse pulls up his hind legs toward his belly.,,,,,,
Croupal ,a.) Croupy.,,,,,,
Crouper ,n.) See Crupper.,,,,,,
Croupier ,n.) One who presides at a gaming table and collects the stakes.,,,,,,
Croupier ,"n.) One who, at a public dinner party, sits at the lower end of the table as assistant chairman.",,,,,,
Croupous ,"a.) Relating to or resembling croup; especially, attended with the formation of a deposit or membrane like that found in membranous croup; as, croupous laryngitis.",,,,,,
Croupy ,"a.) Of or pertaining to croup; resembling or indicating croup; as, a croupy cough.",,,,,,
Crouse ,a.) Brisk; lively; bold; self-complacent.,,,,,,
Croustade ,"n.) Bread baked in a mold, and scooped out, to serve minces upon.",,,,,,
Crout ,n.) See Sourkrout.,,,,,,
Crouton ,"n.) Bread cut in various forms, and fried lightly in butter or oil, to garnish hashes, etc.",,,,,,
Crew ,imp.) of Crow,,,,,,
Crowed ,) of Crow,,,,,,
Crowed ,p. p.) of Crow,,,,,,
Crown ,) of Crow,,,,,,
Crowing ,p. pr. & vb. n.) of Crow,,,,,,
Crow ,"v. i.) To make the shrill sound characteristic of a cock, either in joy, gayety, or defiance.",,,,,,
Crow ,v. i.) To shout in exultation or defiance; to brag.,,,,,,
Crow ,v. i.) To utter a sound expressive of joy or pleasure.,,,,,,
Crow ,"v. i.) A bird, usually black, of the genus Corvus, having a strong conical beak, with projecting bristles. It has a harsh, croaking note. See Caw.",,,,,,
Crow ,"v. i.) A bar of iron with a beak, crook, or claw; a bar of iron used as a lever; a crowbar.",,,,,,
Crow ,"v. i.) The cry of the cock. See Crow, v. i., 1.",,,,,,
Crow ,v. i.) The mesentery of a beast; -- so called by butchers.,,,,,,
Crowbar ,"n.) A bar of iron sharpened at one end, and used as a lever.",,,,,,
Crowberry ,"n.) A heathlike plant of the genus Empetrum, and its fruit, a black, scarcely edible berry; -- also called crakeberry.",,,,,,
Crowded ,imp. & p. p.) of Crowd,,,,,,
Crowding ,p. pr. & vb. n.) of Crowd,,,,,,
Crowd ,"v. t.) To push, to press, to shove.",,,,,,
Crowd ,v. t.) To press or drive together; to mass together.,,,,,,
Crowd ,"v. t.) To fill by pressing or thronging together; hence, to encumber by excess of numbers or quantity.",,,,,,
Crowd ,"v. t.) To press by solicitation; to urge; to dun; hence, to treat discourteously or unreasonably.",,,,,,
Crowd ,v. i.) To press together or collect in numbers; to swarm; to throng.,,,,,,
Crowd ,"v. i.) To urge or press forward; to force one's self; as, a man crowds into a room.",,,,,,
Crowd ,"v. t.) A number of things collected or closely pressed together; also, a number of things adjacent to each other.",,,,,,
Crowd ,v. t.) A number of persons congregated or collected into a close body without order; a throng.,,,,,,
Crowd ,v. t.) The lower orders of people; the populace; the vulgar; the rabble; the mob.,,,,,,
Crowd ,"n.) An ancient instrument of music with six strings; a kind of violin, being the oldest known stringed instrument played with a bow.",,,,,,
Crowd ,v. t.) To play on a crowd; to fiddle.,,,,,,
Crowder ,n.) One who plays on a crowd; a fiddler.,,,,,,
Crowder ,n.) One who crowds or pushes.,,,,,,
Crowdy ,n.) A thick gruel of oatmeal and milk or water; food of the porridge kind.,,,,,,
Crowflower ,"n.) A kind of campion; according to Gerarde, the Lychnis Flos-cuculi.",,,,,,
Crowfoot ,"n.) The genus Ranunculus, of many species; some are common weeds, others are flowering plants of considerable beauty.",,,,,,
Crowfoot ,"n.) A number of small cords rove through a long block, or euphroe, to suspend an awning by.",,,,,,
Crowfoot ,n.) A caltrop.,,,,,,
Crowfoot ,"n.) A tool with a side claw for recovering broken rods, etc.",,,,,,
Crowkeeper ,"n.) A person employed to scare off crows; hence, a scarecrow.",,,,,,
Crown ,) p. p. of Crow.,,,,,,
Crown ,"n.) A wreath or garland, or any ornamental fillet encircling the head, especially as a reward of victory or mark of honorable distinction; hence, anything given on account of, or obtained by, faithful or successful effort; a reward.",,,,,,
Crown ,"n.) A royal headdress or cap of sovereignty, worn by emperors, kings, princes, etc.",,,,,,
Crown ,n.) The person entitled to wear a regal or imperial crown; the sovereign; -- with the definite article.,,,,,,
Crown ,n.) Imperial or regal power or dominion; sovereignty.,,,,,,
Crown ,"n.) Anything which imparts beauty, splendor, honor, dignity, or finish.",,,,,,
Crown ,n.) Highest state; acme; consummation; perfection.,,,,,,
Crown ,n.) The topmost part of anything; the summit.,,,,,,
Crown ,n.) The topmost part of the head ,"see Illust. of Bird.); that part of the head from which the hair descends toward the sides and back; also, the head or brain.",,,,,
Crown ,n.) The part of a hat above the brim.,,,,,,
Crown ,"n.) The part of a tooth which projects above the gum; also, the top or grinding surface of a tooth.",,,,,,
Crown ,"n.) The vertex or top of an arch; -- applied generally to about one third of the curve, but in a pointed arch to the apex only.",,,,,,
Crown ,n.) Same as Corona.,,,,,,
Crown ,n.) That part of an anchor where the arms are joined to the shank.,,,,,,
Crown ,"n.) The rounding, or rounded part, of the deck from a level line.",,,,,,
Crown ,n.) The bights formed by the several turns of a cable.,,,,,,
Crown ,n.) The upper range of facets in a rose diamond.,,,,,,
Crown ,n.) The dome of a furnace.,,,,,,
Crown ,n.) The area inclosed between two concentric perimeters.,,,,,,
Crown ,"n.) A round spot shaved clean on the top of the head, as a mark of the clerical state; the tonsure.",,,,,,
Crown ,n.) A size of writing paper. See under Paper.,,,,,,
Crown ,"n.) A coin stamped with the image of a crown; hence,a denomination of money; as, the English crown, a silver coin of the value of five shillings sterling, or a little more than $1.20; the Danish or Norwegian crown, a money of account, etc., worth nearly twenty-seven cents.",,,,,,
Crown ,"n.) An ornaments or decoration representing a crown; as, the paper is stamped with a crown.",,,,,,
Crowned ,imp. & p. p.) of Crown,,,,,,
Crowning ,p. pr. & vb. n.) of Crown,,,,,,
Crown ,"n.) To cover, decorate, or invest with a crown; hence, to invest with royal dignity and power.",,,,,,
Crown ,"n.) To bestow something upon as a mark of honor, dignity, or recompense; to adorn; to dignify.",,,,,,
Crown ,n.) To form the topmost or finishing part of; to complete; to consummate; to perfect.,,,,,,
Crown ,"n.) To cause to round upward; to make anything higher at the middle than at the edges, as the face of a machine pulley.",,,,,,
Crown ,"n.) To effect a lodgment upon, as upon the crest of the glacis, or the summit of the breach.",,,,,,
Crowned ,"p. p. & a.) Having or wearing a crown; surmounted, invested, or adorned, with a crown, wreath, garland, etc.; honored; rewarded; completed; consummated; perfected.",,,,,,
Crowned ,p. p. & a.) Great; excessive; supreme.,,,,,,
Crowner ,"n.) One who, or that which, crowns.",,,,,,
Crowner ,n.) A coroner.,,,,,,
Crownet ,n.) A coronet.,,,,,,
Crownet ,n.) The ultimate end and result of an undertaking; a chief end.,,,,,,
Crown-imperial ,n.) A spring-blooming plant ,"Fritillaria imperialis) of the Lily family, having at the top of the stalk a cluster of pendent bell-shaped flowers surmounted with a tuft of green leaves.",,,,,
Crownless ,a.) Without a crown.,,,,,,
Crownlet ,n.) A coronet.,,,,,,
Crown office ,") The criminal branch of the Court of King's or Queen's Bench, commonly called the crown side of the court, which takes cognizance of all criminal cases.",,,,,,
Crownpiece ,"n.) A piece or part which passes over the head, as in a bridle.",,,,,,
Crownpiece ,n.) A coin [In sense ,"b) properly crown piece.] See Crown, 19.",,,,,
Crown-post ,n.) Same as King-post.,,,,,,
Crown-saw ,"n.) A saw in the form of a hollow cylinder, with teeth on the end or edge, and operated by a rotative motion.",,,,,,
Crown side ,) See Crown office.,,,,,,
Crown wheel ,) A wheel with cogs or teeth set at right angles to its plane; -- called also a contrate wheel or face wheel.,,,,,,
Crownwork ,"n.) A work consisting of two or more bastioned fronts, with their outworks, covering an enceinte, a bridgehead, etc., and connected by wings with the main work or the river bank.",,,,,,
Crow-quill ,"n.) A quill of the crow, or a very fine pen made from such a quill.",,,,,,
Crows ,"n. pl.) A tribe of Indians of the Dakota stock, living in Montana; -- also called Upsarokas.",,,,,,
Crow's-feet ,pl. ) of Crow's-foot,,,,,,
Crow's-foot ,"n.) The wrinkles that appear, as the effect of age or dissipation, under and around the outer corners of the eyes.",,,,,,
Crow's-foot ,n.) A caltrop.,,,,,,
Crow's-foot ,n.) Same as Bird's-mouth.,,,,,,
Crow-silk ,n.) A filamentous fresh-water alga ,"Conferva rivularis of Linnaeus, Rhizoclonium rivulare of Kutzing).",,,,,
Crow's-nest ,"n.) A box or perch near the top of a mast, esp. in whalers, to shelter the man on the lookout.",,,,,,
Crowstep ,n.) See Corriestep.,,,,,,
Crowstone ,n.) The top stone of the gable end of a house.,,,,,,
Crowth ,n.) An ancient musical instrument. See 4th Crowd.,,,,,,
Crowtoe ,n.) The Lotus corniculatus.,,,,,,
Crowtoe ,"n.) An unidentified plant, probably the crowfoot.",,,,,,
Crow-trodden ,"a.) Marked with crow's-feet, or wrinkles, about the eyes.",,,,,,
Croylstone ,"n.) Crystallized cawk, in which the crystals are small.",,,,,,
